ADC3,ADC4,ADC5,ADC6,ADC7,Altitude,ColorName,ColorRaw,ColorRgb,Pressure,Temperature,Potentiometer1,Potentiometer2,Light,Dt,MsgType,DeviceName,EventProcessedUtcTime,PartitionId,EventEnqueuedUtcTime,IoTHub
0.013685239491691105,0.0058651026392961877,0.0029325513196480938,0.0019550342130987292,0.0019550342130987292,53.8178329,DarkSlateBlue,Record,Record,100680.266,23.76239,0.53958944281524923,0.53470185728250241,0.15835777126099707,2016-02-27T19:16:08.4471383Z,ALL,D01,2016-02-27T19:16:33.7896840Z,0,2016-02-27T19:16:34.2570000Z,Record
0.00097751710654936461,0.0019550342130987292,0.0029325513196480938,0.0029325513196480938,0.0029325513196480938,56.57901,Red,Record,Record,100647.266,23.59779,0.53958944281524923,0.53470185728250241,0.15835777126099707,2016-02-27T19:16:13.4780016Z,ALL,D01,2016-02-27T19:16:38.7944343Z,0,2016-02-27T19:16:39.2410000Z,Record
0.016617790811339198,0.0068426197458455523,0.0039100684261974585,0.0029325513196480938,0.0019550342130987292,57.376976,Purple,Record,Record,100637.758,23.47808,0.53958944281524923,0.53470185728250241,0.15835777126099707,2016-02-27T19:16:18.5063485Z,ALL,D01,2016-02-27T19:16:43.8678798Z,0,2016-02-27T19:16:44.2570000Z,Record
0.00097751710654936461,0.0019550342130987292,0.0019550342130987292,0.0019550342130987292,0.0019550342130987292,57.18145,Purple,Record,Record,100638.391,23.3733349,0.53958944281524923,0.53470185728250241,0.15835777126099707,2016-02-27T19:16:23.5840189Z,ALL,D01,2016-02-27T19:16:49.1112034Z,0,2016-02-27T19:16:49.3200000Z,Record
0.0039100684261974585,0.0019550342130987292,0.0019550342130987292,0.0019550342130987292,0.0019550342130987292,57.70462,DarkSlateBlue,Record,Record,100633.828,23.2735767,0.53958944281524923,0.53470185728250241,0.15933528836754643,2016-02-27T19:16:28.6133479Z,ALL,D01,2016-02-27T19:16:53.9281129Z,0,2016-02-27T19:16:54.3680000Z,Record
0.0039100684261974585,0.0029325513196480938,0.0029325513196480938,0.0029325513196480938,0.0029325513196480938,57.8314476,DarkSlateBlue,Record,Record,100632.313,23.1987572,0.53958944281524923,0.53470185728250241,0.15249266862170088,2016-02-27T19:16:33.6622957Z,ALL,D01,2016-02-27T19:16:58.9533762Z,0,2016-02-27T19:16:59.4150000Z,Record
0.0029325513196480938,0.0019550342130987292,0.0019550342130987292,0.0019550342130987292,0.0019550342130987292,58.32291,DarkSlateBlue,Record,Record,100626.453,23.1339149,0.53958944281524923,0.53470185728250241,0.15933528836754643,2016-02-27T19:16:38.7277695Z,ALL,D01,2016-02-27T19:17:04.0003326Z,0,2016-02-27T19:17:04.4770000Z,Record
0.0048875855327468231,0.0039100684261974585,0.0029325513196480938,0.0029325513196480938,0.0029325513196480938,58.04547,DarkSlateBlue,Record,Record,100629.742,23.0690727,0.53958944281524923,0.53470185728250241,0.15835777126099707,2016-02-27T19:16:43.7468259Z,ALL,D01,2016-02-27T19:17:09.0719916Z,0,2016-02-27T19:17:09.5400000Z,Record
0.018572825024437929,0.0068426197458455523,0.0039100684261974585,0.0029325513196480938,0.0029325513196480938,58.4655952,DarkSlateBlue,Record,Record,100624.727,23.014204,0.53958944281524923,0.53470185728250241,0.16031280547409579,2016-02-27T19:16:48.7932633Z,ALL,D01,2016-02-27T19:17:14.0926900Z,0,2016-02-27T19:17:14.5400000Z,Record
0.0019550342130987292,0.0029325513196480938,0.0029325513196480938,0.0029325513196480938,0.0029325513196480938,58.566,DarkSlateBlue,Record,Record,100623.547,22.95435,0.53958944281524923,0.53470185728250241,0.15835777126099707,2016-02-27T19:16:53.8093786Z,ALL,D01,2016-02-27T19:17:19.1084341Z,0,2016-02-27T19:17:19.5560000Z,Record
0.012707722385141741,0.0048875855327468231,0.0019550342130987292,0.0019550342130987292,0.0019550342130987292,58.86722,DarkSlateBlue,Record,Record,100619.953,22.9194336,0.53958944281524923,0.53470185728250241,0.15835777126099707,2016-02-27T19:16:58.8503918Z,ALL,D01,2016-02-27T19:17:24.2739545Z,0,2016-02-27T19:17:24.6660000Z,Record
0.020527859237536656,0.0068426197458455523,0.0039100684261974585,0.0019550342130987292,0.0019550342130987292,58.39161,DarkSlateBlue,Record,Record,100625.625,22.8895073,0.53958944281524923,0.53567937438905178,0.15542521994134897,2016-02-27T19:17:03.8864863Z,ALL,D01,2016-02-27T19:17:29.2605839Z,0,2016-02-27T19:17:29.6350000Z,Record
0.021505376344086023,0.0078201368523949169,0.0039100684261974585,0.0029325513196480938,0.0029325513196480938,58.7562447,DarkSlateBlue,Record,Record,100621.25,22.8446159,0.53958944281524923,0.53470185728250241,0.15640273704789834,2016-02-27T19:17:08.9392673Z,ALL,D01,2016-02-27T19:17:34.2620419Z,0,2016-02-27T19:17:34.6970000Z,Record
0,0.0019550342130987292,0.0029325513196480938,0.0029325513196480938,0.0029325513196480938,59.27413,DarkSlateBlue,Record,Record,100615.094,22.8246651,0.53958944281524923,0.53470185728250241,0.16324535679374388,2016-02-27T19:17:13.9683938Z,ALL,D01,2016-02-27T19:17:39.3228855Z,0,2016-02-27T19:17:39.7290000Z,Record
0.019550342130987292,0.0068426197458455523,0.0029325513196480938,0.0019550342130987292,0.0019550342130987292,58.9412041,DarkSlateBlue,Record,Record,100619.055,22.7947369,0.53958944281524923,0.53470185728250241,0.16226783968719452,2016-02-27T19:17:19.0267635Z,ALL,D01,2016-02-27T19:17:44.4764549Z,0,2016-02-27T19:17:44.7760000Z,Record
0.020527859237536656,0.0078201368523949169,0.0048875855327468231,0.0029325513196480938,0.0029325513196480938,58.8487244,DarkSlateBlue,Record,Record,100620.164,22.7697983,0.53958944281524923,0.53470185728250241,0.16324535679374388,2016-02-27T19:17:24.0813624Z,ALL,D01,2016-02-27T19:17:49.5599071Z,0,2016-02-27T19:17:49.8380000Z,Record
0.013685239491691105,0.0048875855327468231,0.0029325513196480938,0.0019550342130987292,0.0019550342130987292,58.67962,DarkSlateBlue,Record,Record,100622.188,22.75982,0.53958944281524923,0.53470185728250241,0.16129032258064516,2016-02-27T19:17:29.0918278Z,ALL,D01,2016-02-27T19:17:54.4376205Z,0,2016-02-27T19:17:54.8390000Z,Record
0.025415444770283482,0.0078201368523949169,0.0039100684261974585,0.0029325513196480938,0.0019550342130987292,58.87515,DarkSlateBlue,Record,Record,100619.844,22.7249069,0.53958944281524923,0.53470185728250241,0.16129032258064516,2016-02-27T19:17:34.1122457Z,ALL,D01,2016-02-27T19:17:59.3854746Z,0,2016-02-27T19:17:59.8700000Z,Record
0.011730205278592375,0.0039100684261974585,0.0019550342130987292,0.0019550342130987292,0.00097751710654936461,58.90157,DarkSlateBlue,Record,Record,100619.516,22.7099419,0.53958944281524923,0.53470185728250241,0.15640273704789834,2016-02-27T19:17:39.1291435Z,ALL,D01,2016-02-27T19:18:04.4205094Z,0,2016-02-27T19:18:04.8860000Z,Record
0.051808406647116327,0.016617790811339198,0.0068426197458455523,0.0039100684261974585,0.0029325513196480938,58.7324638,DarkSlateBlue,Record,Record,100621.555,22.689991,0.53958944281524923,0.53470185728250241,0.16129032258064516,2016-02-27T19:17:44.1567703Z,ALL,D01,2016-02-27T19:18:09.6206166Z,0,2016-02-27T19:18:10.0890000Z,Record
0.019550342130987292,0.0078201368523949169,0.0039100684261974585,0.0029325513196480938,0.0029325513196480938,58.7060432,DarkSlateBlue,Record,Record,100621.859,22.67004,0.53958944281524923,0.53470185728250241,0.16129032258064516,2016-02-27T19:17:49.2025821Z,ALL,D01,2016-02-27T19:18:14.6207149Z,0,2016-02-27T19:18:14.9640000Z,Record
0.00097751710654936461,0.0019550342130987292,0.0019550342130987292,0.0019550342130987292,0.0019550342130987292,59.0284,DarkSlateBlue,Record,Record,100618,22.6550751,0.53958944281524923,0.53470185728250241,0.16226783968719452,2016-02-27T19:17:54.2322638Z,ALL,D01,2016-02-27T19:18:19.5136312Z,0,2016-02-27T19:18:19.9810000Z,Record
0.011730205278592375,0.0048875855327468231,0.0029325513196480938,0.0029325513196480938,0.0029325513196480938,58.8725052,DarkSlateBlue,Record,Record,100619.867,22.6301365,0.53958944281524923,0.53470185728250241,0.16031280547409579,2016-02-27T19:17:59.2833552Z,ALL,D01,2016-02-27T19:18:24.6359660Z,0,2016-02-27T19:18:25.0280000Z,Record
0.011730205278592375,0.0048875855327468231,0.0029325513196480938,0.0019550342130987292,0.0019550342130987292,58.98084,DarkSlateBlue,Record,Record,100618.594,22.6151714,0.53958944281524923,0.53567937438905178,0.15933528836754643,2016-02-27T19:18:04.3329932Z,ALL,D01,2016-02-27T19:18:29.6621441Z,0,2016-02-27T19:18:30.0750000Z,Record
0.010752688172043012,0.0048875855327468231,0.0029325513196480938,0.0029325513196480938,0.0029325513196480938,59.07332,DarkSlateBlue,Record,Record,100617.469,22.6002083,0.53958944281524923,0.53470185728250241,0.16031280547409579,2016-02-27T19:18:09.3412686Z,ALL,D01,2016-02-27T19:18:34.6466109Z,0,2016-02-27T19:18:35.1060000Z,Record
0.015640273704789834,0.0058651026392961877,0.0039100684261974585,0.0029325513196480938,0.0029325513196480938,59.12352,DarkSlateBlue,Record,Record,100616.875,22.5852451,0.53958944281524923,0.53470185728250241,0.16031280547409579,2016-02-27T19:18:14.4025808Z,ALL,D01,2016-02-27T19:18:39.7291784Z,0,2016-02-27T19:18:40.1530000Z,Record
0.020527859237536656,0.0068426197458455523,0.0039100684261974585,0.0019550342130987292,0.0019550342130987292,59.06539,DarkSlateBlue,Record,Record,100617.586,22.5802574,0.53958944281524923,0.53470185728250241,0.16031280547409579,2016-02-27T19:18:19.4718914Z,ALL,D01,2016-02-27T19:18:44.7785894Z,0,2016-02-27T19:18:45.2160000Z,Record
0.00097751710654936461,0.0019550342130987292,0.0029325513196480938,0.0029325513196480938,0.0029325513196480938,58.96234,DarkSlateBlue,Record,Record,100618.813,22.570282,0.53958944281524923,0.53470185728250241,0.15933528836754643,2016-02-27T19:18:24.5214842Z,ALL,D01,2016-02-27T19:18:50.0911933Z,0,2016-02-27T19:18:50.2630000Z,Record
0.0058651026392961877,0.0039100684261974585,0.0029325513196480938,0.0029325513196480938,0.0029325513196480938,59.0891724,DarkSlateBlue,Record,Record,100617.3,22.55033,0.53958944281524923,0.53470185728250241,0.16129032258064516,2016-02-27T19:18:29.5403491Z,ALL,D01,2016-02-27T19:18:54.8901675Z,0,2016-02-27T19:18:55.3410000Z,Record
0.010752688172043012,0.0048875855327468231,0.0029325513196480938,0.0029325513196480938,0.0029325513196480938,58.99405,DarkSlateBlue,Record,Record,100618.422,22.5403538,0.53958944281524923,0.53470185728250241,0.16324535679374388,2016-02-27T19:18:34.5907682Z,ALL,D01,2016-02-27T19:19:00.0408641Z,0,2016-02-27T19:19:00.5140000Z,Record
